x,y,t
0.233607,0.347243,0.051800
0.232737,0.347599,0.051900
0.231866,0.347953,0.052000
0.230993,0.348306,0.052100
0.230119,0.348656,0.052200
0.229244,0.349005,0.052300
0.228367,0.349351,0.052400
0.227489,0.349696,0.052500
0.226610,0.350039,0.052600
0.225729,0.350379,0.052700
0.224848,0.350718,0.052800
0.223965,0.351055,0.052900
0.223081,0.351390,0.053000
0.222195,0.351723,0.053100
0.221309,0.352054,0.053200
0.220421,0.352383,0.053300
0.219531,0.352710,0.053400
0.218641,0.353035,0.053500
0.217749,0.353358,0.053600
0.216856,0.353679,0.053700
0.215962,0.353998,0.053800
0.215067,0.354315,0.053900
0.214171,0.354630,0.054000
0.213273,0.354943,0.054100
0.212374,0.355254,0.054200
0.211474,0.355563,0.054300
0.210572,0.355869,0.054400
0.209670,0.356174,0.054500
0.208766,0.356477,0.054600
0.207861,0.356778,0.054700
0.206955,0.357077,0.054800
0.206047,0.357373,0.054900
0.205139,0.357668,0.055000
0.204229,0.357960,0.055100
0.203318,0.358251,0.055200
0.202406,0.358539,0.055300
0.201493,0.358826,0.055400
0.200578,0.359110,0.055500
0.199662,0.359392,0.055600
0.198746,0.359672,0.055700
0.197828,0.359950,0.055800
0.196909,0.360226,0.055900
0.195988,0.360500,0.056000
0.195067,0.360771,0.056100
0.194145,0.361041,0.056200
0.193221,0.361308,0.056300
0.192296,0.361573,0.056400
0.191370,0.361837,0.056500
0.190443,0.362098,0.056600
0.189515,0.362357,0.056700
0.188586,0.362613,0.056800
0.187655,0.362868,0.056900
0.186724,0.363120,0.057000
0.185791,0.363371,0.057100
0.184857,0.363619,0.057200
0.183922,0.363865,0.057300
0.182986,0.364109,0.057400
0.182049,0.364350,0.057500
0.181111,0.364590,0.057600
0.180172,0.364827,0.057700
0.179232,0.365062,0.057800
0.178290,0.365295,0.057900
0.177348,0.365525,0.058000
0.176404,0.365754,0.058100
0.175460,0.365980,0.058200
0.174514,0.366204,0.058300
0.173567,0.366426,0.058400
0.172619,0.366645,0.058500
0.171671,0.366863,0.058600
0.170721,0.367078,0.058700
0.169770,0.367291,0.058800
0.168818,0.367501,0.058900
0.167865,0.367710,0.059000
0.166911,0.367916,0.059100
0.165956,0.368120,0.059200
0.165000,0.368322,0.059300
0.164043,0.368521,0.059400
0.163085,0.368718,0.059500
0.162126,0.368913,0.059600
0.161166,0.369105,0.059700
