x,y,t
0.253033,0.222465,5.140023
0.253033,0.223780,5.150023
0.253033,0.225095,5.160023
0.253033,0.226411,5.170023
0.253033,0.227726,5.180024
0.253033,0.229042,5.190024
0.253033,0.230357,5.200024
0.253034,0.231672,5.210024
0.253034,0.232988,5.220025
0.253034,0.234303,5.230025
0.253034,0.235618,5.240025
0.253034,0.236934,5.250025
0.253034,0.238249,5.260026
0.253034,0.239565,5.270026
0.253034,0.240880,5.280026
0.253034,0.242195,5.290026
0.253034,0.243511,5.300026
0.253034,0.244826,5.310027
0.253035,0.246142,5.320027
0.253035,0.247457,5.330027
0.253035,0.248772,5.340027
0.253035,0.250088,5.350028
0.253035,0.251403,5.360028
0.253035,0.252718,5.370028
0.253035,0.254034,5.380028
0.253035,0.255349,5.390028
0.253035,0.256665,5.400029
0.253035,0.257980,5.410029
0.253035,0.259295,5.420029
0.253036,0.260611,5.430029
0.253036,0.261926,5.440030
0.253036,0.263242,5.450030
0.253036,0.264557,5.460030
0.253036,0.265872,5.470030
0.253036,0.267188,5.480031
0.253036,0.268503,5.490031
0.253036,0.269818,5.500031
0.253036,0.271134,5.510031
0.253036,0.272449,5.520031
0.253036,0.273765,5.530032
0.253037,0.275080,5.540032
0.253037,0.276395,5.550032
0.253037,0.277711,5.560032
0.253037,0.279026,5.570033
0.253037,0.280342,5.580033
0.253037,0.281657,5.590033
0.253037,0.282972,5.600033
0.253037,0.284288,5.610034
0.253037,0.285603,5.620034
0.253037,0.286918,5.630034
0.253037,0.288234,5.640034
0.253038,0.289549,5.650034
0.253038,0.290865,5.660035
0.253038,0.292180,5.670035
0.253038,0.293495,5.680035
0.253038,0.294811,5.690035
0.253038,0.296126,5.700036
0.253038,0.297442,5.710036
0.253038,0.298757,5.720036
0.253038,0.300072,5.730036
0.253038,0.301388,5.740036
0.253038,0.302703,5.750037
0.253038,0.304018,5.760037
0.253039,0.305334,5.770037
0.253039,0.306649,5.780037
0.253039,0.307965,5.790038
0.253039,0.309280,5.800038
0.253039,0.310595,5.810038
0.253039,0.311911,5.820038
0.253039,0.313226,5.830039
