x,y,t
0.789565,0.525164,6.930064
0.795672,0.529566,6.940064
0.801779,0.533969,6.950064
0.807886,0.538372,6.960064
0.813992,0.542774,6.970065
0.820099,0.547177,6.980065
0.826206,0.551580,6.990065
0.830875,0.555025,7.000065
0.824469,0.551070,7.010066
0.818063,0.547115,7.020066
0.811657,0.543160,7.030066
0.805251,0.539204,7.040066
0.798846,0.535249,7.050066
0.792440,0.531294,7.060067
0.786034,0.527339,7.070067
0.779628,0.523384,7.080067
0.773222,0.519429,7.090067
0.766816,0.515473,7.100068
0.760411,0.511518,7.110068
0.754005,0.507563,7.120068
0.747599,0.503608,7.130068
0.741193,0.499653,7.140069
0.734787,0.495697,7.150069
0.728381,0.491742,7.160069
0.721976,0.487787,7.170069
0.715570,0.483832,7.180069
0.709164,0.479877,7.190070
0.702758,0.475922,7.200070
0.696352,0.471966,7.210070
0.689946,0.468011,7.220070
0.683541,0.464056,7.230071
0.677135,0.460101,7.240071
0.670729,0.456146,7.250071
0.664323,0.452190,7.260071
0.657917,0.448235,7.270072
0.651511,0.444280,7.280072
0.645106,0.440325,7.290072
0.638700,0.436370,7.300072
0.632294,0.432414,7.310072
0.625888,0.428459,7.320073
0.619482,0.424504,7.330073
0.613076,0.420549,7.340073
0.606671,0.416594,7.350073
0.600265,0.412639,7.360074
0.593859,0.408683,7.370074
0.587453,0.404728,7.380074
0.581047,0.400773,7.390074
0.574641,0.396818,7.400074
0.568236,0.392863,7.410075
0.561830,0.388907,7.420075
0.555424,0.384952,7.430075
0.549018,0.380997,7.440075
0.542612,0.377042,7.450076
0.536206,0.373087,7.460076
0.529801,0.369132,7.470076
0.523395,0.365176,7.480076
0.516989,0.361221,7.490077
0.510583,0.357266,7.500077
0.504177,0.353311,7.510077
0.497772,0.349356,7.520077
0.491366,0.345400,7.530077
0.484960,0.341445,7.540078
0.478554,0.337490,7.550078
0.472148,0.333535,7.560078
0.465743,0.329580,7.570078
0.459337,0.325624,7.580079
0.452931,0.321669,7.590079
0.446525,0.317714,7.600079
0.440119,0.313759,7.610079
0.433714,0.309804,7.620080
0.427308,0.305849,7.630080
0.420902,0.301893,7.640080
0.414496,0.297938,7.650080
0.408090,0.293983,7.660080
0.401685,0.290028,7.670081
0.395279,0.286073,7.680081
0.388873,0.282117,7.690081
0.382467,0.278162,7.700081
0.376061,0.274207,7.710082
0.369656,0.270252,7.720082
0.363250,0.266297,7.730082
0.356844,0.262341,7.740082
0.350438,0.258386,7.750082
0.344032,0.254431,7.760083
0.337627,0.250476,7.770083
0.331221,0.246521,7.780083
0.324815,0.242566,7.790083
0.318409,0.238610,7.800084
0.312003,0.234655,7.810084
0.305598,0.230700,7.820084
0.299192,0.226745,7.830084
0.292786,0.222790,7.840085
