r,x,y,z,t
148.699997, -35.480774,-14.885875,197.590256,49.312737
148.699997, 28.211832,16.697832,176.479996,49.560890
122.000000, -25.253712,-15.255861,144.646988,48.274994
122.000000, -32.320755,-13.639081,164.541382,48.658234
122.000000, 24.966002,15.369519,143.931610,48.931679
122.000000, 31.508698,13.674209,162.156235,49.306190
122.000000, -25.733171,-15.104324,145.887192,49.592628
68.599998, -16.948400,-12.277918,78.056908,48.148636
68.599998, -18.917030,-11.676252,82.810364,48.577400
68.599998, -22.551905,-10.912119,92.147095,49.053177
68.599998, 20.471481,11.333029,86.905716,49.477776
95.400002, 26.146294,12.667876,124.134857,48.291557
95.400002, -24.934982,-12.926839,120.848289,48.656746
95.400002, 27.464209,12.379675,127.761032,49.060913
95.400002, -22.929979,-13.444494,115.481972,49.396645
175.399994, 32.589283,18.606161,226.587830,48.135147
175.399994, -30.722395,-17.982431,206.774887,48.389053
175.399994, -41.067364,-15.539558,239.574066,48.734108
175.399994, 30.116358,18.413113,207.830231,48.933960
175.399994, 43.003567,15.304806,246.186478,49.302620
42.000000, -14.773649,-9.407484,52.109550,48.837852
42.000000, -16.594769,-9.056972,56.349045,49.424316
68.699997, 24.804497,10.561266,98.012123,48.499641
68.699997, -17.440050,-12.124561,79.349030,48.867310
68.699997, -19.714087,-11.503051,84.950600,49.303116
148.800003, -37.891495,-14.385590,205.428406,48.131775
148.800003, 27.069532,17.233709,174.826401,48.348488
148.800003, 35.489105,14.788806,197.741882,48.698006
148.800003, -28.209593,-16.656857,176.585403,48.945961
148.800003, -37.904949,-14.481241,205.437927,49.319283
148.800003, 27.069843,17.240400,174.827377,49.535995
122.099998, 27.864647,14.549347,151.802063,48.017914
122.099998, -31.851604,-13.622627,163.355988,48.384789
122.099998, 25.368261,15.229852,145.026382,48.665276
122.099998, 32.642963,13.478787,165.639343,49.052284
122.099998, -24.717178,-15.477728,143.429184,49.320274
122.099998, -30.905016,-13.837189,160.425720,49.688339
95.500000, -25.021042,-12.897530,120.994331,48.349777
95.500000, 27.455063,12.444773,127.796913,48.752853
95.500000, -30.053951,-11.960987,135.042465,49.545418
42.099998, 18.124094,8.823392,59.956173,48.122749
42.099998, -17.794874,-8.883320,59.191734,49.288635
175.500000, 35.463150,16.574490,221.408768,48.277969
175.500000, -34.143826,-16.984035,217.398041,48.543877
175.500000, 36.237450,16.434509,223.926651,48.831306
175.500000, -33.103271,-17.220673,214.307602,49.086205
175.500000, -31.075394,-17.962873,208.859650,49.623970
68.800003, 26.065210,10.377521,101.361519,48.510750
68.800003, -16.372494,-12.522275,76.899635,48.843704
68.800003, -18.082335,-11.906384,80.788208,49.265526
68.800003, -20.701403,-11.283115,87.578629,49.711845
148.899994, -37.906258,-14.510397,205.522842,48.115807
148.899994, 27.084688,17.245066,174.946777,48.332619
148.899994, 35.526314,14.930255,197.895767,48.682037
148.899994, -28.221649,-16.717272,176.690247,48.929794
148.899994, -37.897869,-14.441063,205.520111,49.302917
148.899994, 27.082838,17.229780,174.946655,49.519730
122.199997, 25.545605,15.224930,145.557388,48.050049
122.199997, 33.214939,13.493667,167.408066,48.443703
122.199997, -24.351665,-15.624741,142.731705,48.702866
122.199997, -30.154903,-13.961819,158.294434,49.063889
122.199997, 27.516790,14.606135,150.931839,49.374229
122.300003, 38.747955,12.640373,184.618057,48.061157
122.300003, -41.544651,-12.389789,193.609421,48.816925
122.300003, 25.683603,16.224558,156.697479,48.980972
122.300003, -28.378290,-14.413224,153.367065,49.319481
122.300003, 30.707798,13.921139,160.145721,49.669991
42.200001, -17.268187,-8.952872,58.071903,48.361382
42.200001, 16.819687,9.051603,57.027042,48.944275
42.200001, -17.824196,-8.894505,59.338749,49.565155
95.599998, 24.157419,13.138081,118.920074,48.036957
95.599998, -30.155626,-11.916583,135.445877,48.490021
95.599998, 20.446421,14.291551,109.600266,48.771996
95.599998, 23.951828,13.161890,118.106270,49.150871
95.599998, -31.881540,-11.770897,140.314850,49.641922
175.600006, -34.347656,-16.898542,217.964951,48.034874
175.600006, 35.985416,16.460426,223.232162,48.319427
175.600006, -33.424751,-17.135118,215.344681,48.577698
175.600006, 37.750526,16.100355,228.878235,48.880302
175.600006, -31.635460,-17.762104,210.303497,49.116257
175.600006, 44.682476,14.930683,252.265045,49.501579
175.600006, -30.577765,-18.636112,214.002838,49.670586
68.900002, -18.589308,-11.787784,82.196869,48.296318
68.900002, -21.740368,-11.065930,90.331642,48.756821
68.900002, 22.141035,10.999422,91.391991,49.211372
68.900002, -21.306519,-11.176010,89.269615,49.649559
149.000000, -37.899239,-14.465620,205.606735,48.098450
149.000000, 27.096981,17.228565,175.066833,48.315361
149.000000, 35.534847,14.828291,198.049759,48.664780
149.000000, -28.217743,-16.667017,176.795105,48.912338
149.000000, -37.904942,-14.531714,205.601913,49.285065
122.400002, 26.095186,15.066283,147.184296,48.077721
122.400002, 35.688667,13.141100,175.114471,48.506981
122.400002, -23.632645,-16.107071,142.803238,48.728355
122.400002, -29.891481,-14.029310,157.687088,49.088585
122.400002, 27.987799,14.536449,152.414444,49.404182
42.299999, 12.474193,9.992375,46.753143,48.427933
42.299999, 13.062233,9.827571,48.136684,48.945564
42.299999, 13.820388,9.652918,50.006039,49.471428
95.699997, 28.266615,12.248408,130.199112,48.216873
95.699997, -22.067423,-13.720138,113.492767,48.537231
95.699997, -27.048506,-12.502356,126.787895,48.946159
95.699997, 23.649195,13.289077,117.639381,49.291313
175.699997, 39.015438,16.000473,233.056122,48.035370
175.699997, -30.812178,-18.058128,208.524673,48.257042
175.699997, -43.943813,-15.140302,249.730072,48.634926
175.699997, 30.372606,18.682791,212.359283,48.809486
175.699997, -40.604191,-15.609724,238.363129,49.149086
175.699997, 30.215981,18.320839,207.961334,49.353600
175.699997, 42.582272,15.329000,245.020752,49.716309
69.000000, -27.839739,-10.179386,106.183983,48.245338
69.000000, 15.837358,12.940747,76.859291,48.520470
69.000000, 17.842962,12.002178,80.307632,48.942291
69.000000, 20.227135,11.412956,86.516434,49.381866
149.100006, -37.900311,-14.488721,205.692825,48.080894
149.100006, 27.111338,17.228479,175.186951,48.297905
149.100006, 35.568279,14.939082,198.203308,48.647224
149.100006, -28.228029,-16.715193,176.900070,48.894585
149.100006, -37.897026,-14.478267,205.686050,49.267113
149.100006, 27.113840,17.243267,175.186371,49.484123
42.400002, -15.786892,-9.242647,54.781651,48.317444
42.400002, -19.226950,-8.688907,62.744080,49.004478
42.400002, 13.940509,9.646568,50.420143,49.508720
122.500000, 31.724075,13.734459,163.305176,48.271423
122.500000, -25.599466,-15.188883,145.979019,48.554489
122.500000, -33.355061,-13.385762,168.133362,48.949135
122.500000, 24.325043,15.695771,142.962585,49.206017
122.500000, 30.103796,14.044365,158.378799,49.565849
95.800003, 25.223629,12.873401,121.808929,48.247025
95.800003, -27.074894,-12.488106,127.030724,48.642761
95.800003, 23.596300,13.303961,117.586266,48.986923
95.800003, 36.721771,11.266821,154.740387,49.632004
175.800003, 30.251858,18.585123,211.399292,48.177399
175.800003, -42.357773,-15.272103,244.409378,48.536636
175.800003, 30.106775,18.519468,209.598862,48.724289
175.800003, 49.804840,14.575292,270.787445,49.197189
175.800003, -33.100727,-18.434811,229.863510,49.338425
175.800003, 29.671280,18.343037,204.172729,49.582314
69.099998, -21.378345,-11.157679,89.628708,48.295128
69.099998, 23.051798,10.880817,93.859261,48.767632
69.099998, -19.854994,-11.511209,85.761528,49.178543
69.099998, -25.808218,-10.445959,100.943832,49.727219
149.199997, -37.900288,-14.508917,205.776627,48.063339
149.199997, 27.126221,17.232924,175.306534,48.280449
149.199997, 35.580948,14.876997,198.355392,48.629768
149.199997, -28.228077,-16.689465,177.005936,48.876930
149.199997, -37.896046,-14.475758,205.774445,49.249161
149.199997, 27.125784,17.227705,175.306442,49.466270
122.599998, -27.514524,-14.692710,151.248016,48.047371
122.599998, 33.188423,13.515204,167.732742,48.431602
122.599998, -24.430399,-15.615795,143.275879,48.691360
122.599998, -30.290092,-13.949796,159.044891,49.052582
122.599998, 27.434057,14.654774,151.050934,49.360741
42.500000, -22.313084,-8.361127,69.999443,48.239685
42.500000, 11.947578,10.136604,45.421013,49.608994
175.899994, 40.640743,15.607771,238.667389,48.229668
175.899994, -30.238293,-18.361273,208.212601,48.433884
175.899994, -42.663067,-15.407216,245.453476,48.796989
175.899994, 30.151022,18.579191,210.139404,48.982262
175.899994, -46.851574,-14.869898,260.153503,49.402794
175.899994, 31.483551,18.614847,220.256241,49.558411
95.900002, -20.277369,-14.884043,113.119637,48.172440
95.900002, -26.050499,-12.716043,124.186974,48.574524
95.900002, -26.657270,-12.587250,125.965614,49.332771
95.900002, 24.259977,13.129088,119.454376,49.686256
69.199997, 20.428076,11.385613,87.295700,48.338173
69.199997, -26.940918,-10.305860,103.987061,48.921066
69.199997, 17.739191,12.048450,80.189720,49.645592
149.300003, -37.895226,-14.474483,205.862900,48.045685
149.300003, 27.137846,17.212572,175.427032,48.262894
149.300003, 35.610508,14.951221,198.510269,48.612114
149.300003, -28.235283,-16.717131,177.110550,48.859077
149.300003, -37.902695,-14.563909,205.855820,49.231010
149.300003, 27.144966,17.261726,175.426041,49.448219
42.599998, -14.062402,-9.632245,50.819637,48.210526
42.599998, -15.294492,-9.370520,53.769726,48.757912
42.599998, -17.633301,-8.943102,59.228085,49.369865
122.699997, 27.246330,14.777029,150.584854,48.081093
122.699997, -34.289261,-13.332891,171.139267,48.482086
122.699997, 23.922726,15.898101,142.582947,48.724487
122.699997, -28.613295,-14.358009,154.469849,49.402596
176.000000, 41.698669,15.381350,242.290329,48.300285
176.000000, -30.134459,-18.524508,209.032211,48.494186
176.000000, -44.485004,-15.227181,251.846359,48.880203
176.000000, 30.547873,18.723192,213.864273,49.050995
176.000000, -39.233856,-15.965861,234.033249,49.375717
176.000000, 30.746372,18.060814,208.729309,49.595207
96.000000, -23.963984,-13.195920,118.469276,48.350868
96.000000, 32.253609,11.720485,141.745468,48.848465
96.000000, -19.992472,-14.727103,110.310791,49.088486
96.000000, -24.038818,-13.162171,118.688118,49.469048
149.399994, -37.901211,-14.557718,205.944046,48.027733
149.399994, 27.156935,17.245432,175.546600,48.245041
149.399994, 35.630405,14.953568,198.661530,48.594261
149.399994, -28.240116,-16.723200,177.217056,48.841026
149.399994, -37.892078,-14.462393,205.947861,49.212761
69.300003, -20.456818,-11.380126,87.356445,48.320320
42.700001, 13.601923,9.770298,49.819374,48.245140
42.700001, 14.613187,9.535814,52.214142,48.779335
42.700001, 16.215471,9.211079,56.006138,49.346458
176.100006, 38.524147,15.949475,231.834473,48.139313
176.100006, -31.171469,-17.988461,209.662064,48.366539
176.100006, -46.710545,-14.865346,259.835175,48.781616
176.100006, 31.437725,18.717730,220.020615,48.938026
176.100006, -34.497597,-16.907522,218.874237,49.220993
176.100006, 35.862415,16.607786,223.260483,49.503265
96.099998, -27.815746,-12.428419,129.305664,48.340256
96.099998, 22.704355,13.544313,115.497856,48.669937
96.099998, 28.826149,12.219934,132.093185,49.102074
96.099998, -21.600248,-13.903831,112.658363,49.412018
149.500000, -37.894779,-14.516815,206.028397,48.008492
149.500000, 27.169041,17.227917,175.667038,48.225899
149.500000, 35.639576,14.854329,198.816559,48.575119
149.500000, -28.247656,-16.753487,177.321777,48.821587
149.500000, -37.900051,-14.561772,206.029556,49.193024
149.500000, 27.170677,17.239941,175.667328,49.410431
122.800003, 38.651260,12.747252,184.733475,48.467308
122.800003, -24.290133,-16.306177,148.779312,48.654167
122.800003, -38.019695,-12.781746,182.752121,49.132622
122.800003, 24.071991,16.330931,147.257904,49.325630
69.400002, 18.563927,11.895337,82.724800,48.596146
69.400002, 21.775150,11.115985,90.824905,49.054665
69.400002, -22.326447,-11.040889,92.261322,49.509415
42.799999, 16.132818,9.247673,55.883503,48.231850
42.799999, 21.304375,8.484642,67.886246,49.052879
42.799999, -11.849579,-10.251554,45.553303,49.490570
176.199997, -36.380630,-16.450516,224.945419,48.213104
176.199997, 33.129993,17.346512,214.994827,48.466713
176.199997, -38.696095,-15.965436,232.494019,48.778046
176.199997, 31.074755,18.018681,209.550812,49.003387
176.199997, 45.578545,15.086868,255.877014,49.401405
176.199997, -30.940533,-18.653864,216.852158,49.564857
149.600006, 28.251932,16.763531,177.425705,48.213898
149.600006, 37.898628,14.583759,206.108154,48.585037
149.600006, -27.188274,-17.258957,175.787415,48.802544
149.600006, -35.662796,-14.873245,198.972015,49.151764
149.600006, 28.250942,16.754276,177.426651,49.398033
122.900002, 24.317844,15.705833,143.345947,48.063934
122.900002, 30.098686,14.100057,158.695465,48.422676
122.900002, -27.829226,-14.563912,152.424866,48.735100
122.900002, 32.284355,13.624037,165.326935,49.105247
122.900002, -25.168371,-15.390552,145.236679,49.379486
96.199997, -20.357666,-14.421934,110.053474,48.874153
96.199997, -23.866394,-13.218946,118.372391,49.251045
69.500000, -29.420975,-10.039566,110.837013,48.213997
69.500000, 16.177170,13.198078,80.061295,48.449852
69.500000, 23.591076,10.795112,95.566467,49.374527
42.900002, -18.406040,-8.872743,61.244156,48.225700
42.900002, 15.290888,9.419230,54.007904,48.755432
176.300003, -30.196518,-18.600565,210.722809,48.048859
176.300003, 46.153877,14.888104,258.053070,48.457489
176.300003, -31.190260,-18.642286,218.587845,48.617271
176.300003, 35.585045,16.651354,222.488113,48.908669
176.300003, -34.172359,-17.011902,218.210770,49.173485
176.300003, 36.407730,16.461256,225.177582,49.461113
176.300003, -33.093067,-17.360609,214.977203,49.714226
123.000000, -25.783026,-15.174574,146.905518,48.006905
123.000000, -33.951351,-13.332726,170.372223,48.407799
123.000000, 24.115639,15.840722,143.120636,48.655754
123.000000, 29.797073,14.111464,157.909897,49.012115
123.000000, -28.334490,-14.481556,153.923737,49.330391
123.000000, 31.017584,13.878327,161.674393,49.682983
149.699997, 28.257652,16.779039,177.531219,48.197731
149.699997, 37.885521,14.473524,206.195267,48.568672
149.699997, -35.684536,-14.879386,199.127396,49.135399
149.699997, 28.253361,16.750113,177.530914,49.381470
96.300003, -32.518299,-11.722189,142.762741,48.141792
96.300003, 20.043415,14.765190,110.947853,48.377548
96.300003, 24.267342,13.115520,119.581268,48.759399
96.300003, -30.531807,-11.997862,137.080795,49.215538
96.300003, 20.412210,14.398357,110.235397,49.491066
69.599998, 20.603172,11.389795,87.968582,48.147942
69.599998, -26.408785,-10.398841,102.939301,48.707626
69.599998, 16.371105,12.641248,77.609337,49.031952
43.000000, 14.256560,9.653623,51.626724,48.077919
43.000000, 15.612433,9.355405,54.825466,48.627884
43.000000, 18.407997,8.869499,61.334778,49.263443
176.399994, -31.299604,-17.866127,210.270737,48.039436
176.399994, -49.227196,-14.506779,269.251251,48.495972
176.399994, 32.790409,18.507843,228.436142,48.639786
176.399994, -30.558374,-18.116732,207.201965,48.890617
176.399994, -40.191532,-15.749365,237.494003,49.225357
176.399994, 30.445898,18.244034,208.838013,49.434929
149.800003, 28.252960,16.726334,177.635452,48.181267
149.800003, 37.891117,14.556037,206.275101,48.551811
149.800003, -27.215855,-17.246489,176.028595,48.769516
149.800003, -35.709423,-14.912472,199.282944,49.118637
149.800003, 28.257559,16.757763,177.635620,49.364510
149.800003, 37.877407,14.428848,206.275650,49.735153
96.400002, -32.150627,-11.739130,141.807281,48.289078
96.400002, 24.028521,13.198097,118.990326,48.910851
96.400002, -32.146137,-11.718052,141.802902,49.403191
96.400002, 20.046886,14.704433,110.637421,49.645889
123.099998, -25.244711,-16.322182,154.662964,48.045784
123.099998, 30.710835,13.961738,160.834854,48.407104
123.099998, -26.936668,-14.847646,150.097260,48.707626
123.099998, -23.736109,-16.217869,144.211349,49.354889
123.099998, -30.490131,-13.991352,160.053391,49.719284
69.699997, -17.842316,-12.083983,80.844978,48.445389
69.699997, -20.172173,-11.491918,86.938972,48.881096
69.699997, -27.289017,-10.251883,105.351326,49.472321
43.099998, -14.853396,-9.536473,53.125095,48.239189
43.099998, -16.660036,-9.191345,57.344227,48.813057
43.099998, 19.024364,8.793492,62.839741,49.471924
176.500000, 38.416351,16.116987,231.796371,48.103806
176.500000, -31.320337,-17.947824,210.396271,48.332718
176.500000, -49.419579,-14.430212,270.066071,48.792625
176.500000, 32.916439,18.565483,229.199661,48.935547
176.500000, -30.303976,-18.134087,206.593506,49.184196
176.500000, -39.323292,-15.829315,234.681732,49.511200
176.500000, 30.818249,18.082653,209.401184,49.730194
123.199997, -23.734499,-16.167555,143.981995,48.095375
123.199997, -30.234259,-14.106810,159.353531,48.456696
123.199997, 27.718214,14.634737,152.365906,48.766838
123.199997, -32.769512,-13.550960,167.035980,49.142937
123.199997, 24.846027,15.558211,144.733017,49.409637
149.899994, 28.257744,16.737370,177.740433,48.162918
